tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_overall_elo,loser_overall_elo,overall_elo_difference,winner_grass_elo,loser_grass_elo,grass_elo_difference,winner_grass_win_pct,loser_grass_win_pct,winner_recent_form,loser_recent_form,higher_overall_elo_won,higher_grass_elo_won,winner_grass_first_serve_in_pct,winner_grass_first_serve_won_pct,winner_grass_second_serve_won_pct,winner_grass_ace_rate,loser_grass_first_serve_in_pct,loser_grass_first_serve_won_pct,loser_grass_second_serve_won_pct,loser_grass_ace_rate,tour
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.37,1569.26,95.1099999999999,1446.06,1481.09,-35.02999999999997,0.0,0.0,0.4,0.4,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.87,1628.73,248.13999999999987,1481.99,1428.09,53.90000000000009,0.3333333333333333,0.0,0.8,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.66,1613.66,-56.0,1548.7,1480.89,67.80999999999995,0.6,0.3333333333333333,0.6,0.7,0.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.26,1496.07,127.19000000000005,1403.48,1458.36,-54.87999999999988,0.16666666666666666,0.2,0.5,0.2,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.73,1551.16,113.56999999999994,1602.43,1532.59,69.84000000000015,0.45454545454545453,0.5714285714285714,0.5,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.06,1489.91,271.14999999999986,1716.76,1531.75,185.01,0.7391304347826086,0.6666666666666666,0.7,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.2,1521.04,11.160000000000082,1510.68,1496.56,14.120000000000118,0.5333333333333333,0.45454545454545453,0.4,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.91,1438.89,51.01999999999998,1531.75,1462.86,68.8900000000001,0.6666666666666666,0.0,0.4,0.2,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.06,1480.07,280.99,1716.76,1482.81,233.95000000000005,0.7391304347826086,0.0,0.7,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.32,1503.71,236.6099999999999,1600.44,1459.61,140.83000000000015,0.625,0.3333333333333333,0.7,0.2,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.32,1682.44,-108.12000000000012,1490.84,1528.42,-37.580000000000155,0.4,0.46153846153846156,0.4,0.5,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.92,1570.51,77.41000000000008,1524.24,1500.0,24.24000000000001,0.5714285714285714,,0.7,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.66,1383.97,326.69000000000005,1571.2,1500.0,71.20000000000005,0.6666666666666666,,0.6,0.2,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.7,1412.19,352.51,1513.73,1472.97,40.75999999999999,0.8,0.3333333333333333,0.6,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.01,1486.88,181.12999999999988,1593.0,1453.85,139.1500000000001,0.5,0.2,0.5,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.87,1464.21,148.65999999999985,1478.99,1415.39,63.59999999999991,0.0,0.0,0.5,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.1,1561.25,387.8499999999999,1695.09,1456.89,238.19999999999982,0.8125,0.0,0.8,0.7,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.5,1763.05,-291.54999999999995,1481.65,1594.13,-112.48000000000002,0.0,0.8333333333333334,0.2857142857142857,0.6,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.58,1584.48,-89.90000000000009,1443.78,1484.13,-40.350000000000136,0.2,0.5,0.4,0.4,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.35,1487.7,54.649999999999864,1399.71,1500.0,-100.28999999999996,0.0,,0.6,0.3,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.03,1628.06,44.97000000000003,1570.52,1612.63,-42.11000000000013,0.6428571428571429,0.625,0.3,0.3,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.46,1559.8,174.66000000000008,1590.93,1509.98,80.95000000000005,0.6666666666666666,0.5,0.7,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.37,1448.34,224.02999999999997,1501.26,1431.61,69.65000000000009,0.5,0.0,0.5,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.65,1430.3,136.35000000000014,1557.86,1495.02,62.83999999999992,0.5294117647058824,0.3333333333333333,0.4,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.32,1469.88,270.4399999999998,1513.15,1500.0,13.150000000000091,0.5,,0.5,0.2,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.76,1550.25,192.51,1550.16,1476.05,74.11000000000013,0.6,0.5,0.7,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.78,1643.65,-197.87000000000012,1419.47,1474.2,-54.73000000000002,0.0,0.4,0.0,0.3,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.29,1532.39,32.899999999999864,1431.32,1500.0,-68.68000000000006,0.0,,0.2,0.4,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.15,1570.1,-82.94999999999982,1500.0,1500.0,0.0,,,0.3333333333333333,0.4,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.38,1550.27,361.1100000000001,1638.31,1481.73,156.57999999999993,0.6153846153846154,0.4,0.8,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.72,1612.77,-128.04999999999995,1391.23,1457.1,-65.86999999999989,0.0,0.25,0.3,0.3,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.71,1687.54,90.17000000000007,1579.02,1596.11,-17.089999999999918,0.7142857142857143,0.6666666666666666,0.7,0.6,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.18,1587.65,146.52999999999997,1517.94,1542.68,-24.74000000000001,0.5,0.6,0.6,0.4,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.44,1677.5,-155.05999999999995,1383.61,1642.14,-258.5300000000002,0.16666666666666666,0.6923076923076923,0.3,0.6,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.87,1557.66,319.2099999999998,1481.99,1548.7,-66.71000000000004,0.3333333333333333,0.6,0.8,0.6,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.73,1623.26,41.47000000000003,1602.43,1403.48,198.95000000000005,0.45454545454545453,0.16666666666666666,0.5,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.03,1542.35,130.68000000000006,1570.52,1399.71,170.80999999999995,0.6428571428571429,0.0,0.3,0.6,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.5,1494.58,-23.079999999999927,1481.65,1443.78,37.87000000000012,0.0,0.2,0.2857142857142857,0.4,0.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.1,1612.87,336.23,1695.09,1478.99,216.0999999999999,0.8125,0.0,0.8,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.01,1734.46,-66.45000000000005,1593.0,1590.93,2.0699999999999363,0.5,0.6666666666666666,0.5,0.7,0.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.7,1647.92,116.77999999999997,1513.73,1524.24,-10.509999999999991,0.8,0.5714285714285714,0.6,0.7,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.21,1509.95,235.26,1667.47,1503.9,163.56999999999994,0.7058823529411765,0.5,0.6,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.53,1662.55,33.98000000000002,1608.71,1607.95,0.7599999999999909,0.7777777777777778,0.5,0.7,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.55,1546.51,593.0400000000002,1615.17,1568.07,47.100000000000136,0.75,0.6363636363636364,1.0,0.3,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.36,1492.92,363.4399999999998,1677.63,1400.25,277.3800000000001,0.8461538461538461,0.0,0.8,0.2,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.03,1401.39,431.6399999999999,1689.31,1528.0,161.30999999999995,0.75,0.2857142857142857,0.7,0.0,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.63,1416.89,255.74,1463.88,1500.0,-36.11999999999989,0.3333333333333333,,0.4,0.1,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.25,1471.18,-1.9300000000000637,1454.06,1412.81,41.25,0.0,0.2,0.25,0.2,0.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.87,1855.95,-116.08000000000015,1553.6,1559.69,-6.0900000000001455,0.6666666666666666,0.4,0.7,0.8,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.17,1736.79,-239.6199999999999,1500.0,1523.79,-23.789999999999964,,0.6,0.4,0.7,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.39,1478.31,118.08000000000015,1496.82,1497.05,-0.2300000000000182,0.3333333333333333,0.3333333333333333,0.5,0.3,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.55,1586.6,97.95000000000005,1629.21,1444.77,184.44000000000005,0.65,0.16666666666666666,0.6,0.4,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.37,1606.89,-43.52000000000021,1494.03,1569.73,-75.70000000000005,0.5,0.7142857142857143,0.6,0.4,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.66,1629.95,193.71000000000004,1482.1,1472.67,9.429999999999836,0.2857142857142857,0.3333333333333333,0.8,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.71,1522.39,-34.680000000000064,1496.57,1488.98,7.589999999999918,0.4444444444444444,0.5384615384615384,0.3,0.4,0.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.25,1633.78,46.47000000000003,1559.84,1471.58,88.25999999999999,0.5625,0.25,0.6,0.5,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.69,1508.6,190.09000000000015,1494.01,1471.28,22.730000000000018,0.375,0.3333333333333333,0.5,0.6,1.0,1.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.21,1531.2,210.01,1491.03,1500.0,-8.970000000000027,0.375,,0.4,0.6,1.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.03,1626.25,-68.22000000000003,1415.57,1482.34,-66.76999999999998,0.2,0.3333333333333333,0.4,0.8,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.43,1513.6,-35.169999999999845,1420.41,1446.82,-26.409999999999854,0.0,0.3333333333333333,0.4,0.3,0.0,0.0,,,,,,,,,WTA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.65,1472.6,-21.949999999999818,1500.0,1523.62,-23.61999999999989,,0.5,0.3,0.3,0.0,0.0,,,,,,,,,WTA
