tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,248,220367,,,Leylah Fernandez,L,168.0,CAN,21.9,206294,,,Yue Yuan,R,184.0,CHN,25.8,3-6 6-4 6-3,3,R64,119.0,3.0,3.0,78.0,53.0,35.0,12.0,14.0,3.0,7.0,2.0,1.0,83.0,53.0,35.0,13.0,14.0,3.0,8.0,27.0,1854.0,40.0,1457.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,249,223670,,,Diana Shnaider,L,,RUS,20.3,201533,,,Shuai Zhang,R,177.0,CHN,35.5,6-1 6-4,3,R64,56.0,1.0,1.0,49.0,34.0,24.0,11.0,9.0,1.0,2.0,3.0,1.0,48.0,36.0,19.0,5.0,8.0,3.0,7.0,20.0,2295.0,689.0,50.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,250,221909,,Q,Ashlyn Krueger,R,185.0,USA,20.2,202499,16.0,,Donna Vekic,R,179.0,CRO,28.1,5-7 7-6(4) 6-2,3,R64,181.0,9.0,14.0,114.0,65.0,48.0,22.0,16.0,5.0,8.0,9.0,9.0,111.0,69.0,48.0,17.0,16.0,4.0,8.0,65.0,952.0,22.0,2138.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,251,214082,9.0,,Daria Kasatkina,R,170.0,RUS,27.2,206420,,,Ekaterina Alexandrova,R,175.0,RUS,29.7,6-4 6-2,3,R64,71.0,6.0,8.0,58.0,37.0,28.0,10.0,9.0,5.0,6.0,2.0,1.0,54.0,29.0,15.0,12.0,9.0,2.0,6.0,12.0,3158.0,26.0,1873.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,252,203501,,Q,Taylor Townsend,L,170.0,USA,28.3,214452,,WC,Caroline Dolehide,R,178.0,USA,25.9,3-6 6-4 7-6(7),3,R64,144.0,7.0,2.0,111.0,65.0,48.0,22.0,15.0,9.0,11.0,4.0,4.0,100.0,73.0,54.0,14.0,16.0,4.0,6.0,53.0,1137.0,47.0,1232.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,241,211651,,,Paula Badosa,R,180.0,ESP,26.7,220548,,WC,Peyton Stearns,R,,USA,22.8,6-2 7-5,3,R64,89.0,9.0,3.0,58.0,30.0,26.0,12.0,10.0,2.0,4.0,2.0,5.0,69.0,42.0,24.0,10.0,10.0,8.0,13.0,37.0,1505.0,46.0,1259.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,256,220589,,LL,Elina Avanesyan,R,,ARM,21.9,215370,,WC,Bianca Andreescu,R,170.0,CAN,24.1,6-4 7-5,3,R64,110.0,2.0,1.0,88.0,69.0,44.0,11.0,11.0,11.0,12.0,5.0,3.0,71.0,47.0,31.0,12.0,11.0,6.0,9.0,60.0,1002.0,166.0,434.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,258,214643,10.0,,Liudmila Samsonova,R,180.0,RUS,25.7,216133,,,Xin Yu Wang,R,182.0,CHN,22.8,6-4 6-4,3,R64,91.0,2.0,6.0,60.0,25.0,19.0,16.0,10.0,4.0,7.0,2.0,5.0,65.0,40.0,23.0,9.0,10.0,3.0,8.0,17.0,2450.0,39.0,1471.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,283,211148,5.0,,Jasmine Paolini,R,160.0,ITA,28.6,215713,,,Anastasia Potapova,R,175.0,RUS,23.3,7-6(2) 6-3,3,R32,98.0,2.0,2.0,70.0,40.0,28.0,16.0,11.0,3.0,6.0,2.0,2.0,80.0,40.0,28.0,15.0,10.0,10.0,14.0,5.0,5298.0,44.0,1304.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,284,259799,,,Mirra Andreeva,R,,RUS,17.2,201662,,,Karolina Pliskova,R,184.0,CZE,32.3,6-2 6-3,3,R32,83.0,6.0,0.0,41.0,25.0,20.0,13.0,8.0,0.0,0.0,5.0,12.0,91.0,49.0,30.0,18.0,9.0,9.0,13.0,24.0,1968.0,45.0,1260.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,285,216146,15.0,,Marta Kostyuk,R,175.0,UKR,22.1,215138,,Q,Lulu Sun,L,,NZL,23.3,6-3 7-5,3,R32,89.0,8.0,11.0,74.0,48.0,34.0,11.0,11.0,7.0,9.0,0.0,7.0,74.0,40.0,25.0,14.0,10.0,6.0,10.0,21.0,2260.0,64.0,955.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,286,216347,1.0,,Iga Swiatek,R,176.0,POL,23.2,219875,,Q,Varvara Gracheva,R,,FRA,24.0,6-0 6-7(8) 6-2,3,R32,131.0,7.0,2.0,77.0,47.0,35.0,18.0,13.0,1.0,3.0,0.0,4.0,91.0,58.0,30.0,14.0,13.0,9.0,16.0,1.0,10655.0,69.0,920.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,257,202663,,,Magda Linette,R,171.0,POL,32.4,211107,,,Katie Boulter,R,180.0,GBR,28.0,2-6 6-0 7-5,3,R64,113.0,0.0,1.0,75.0,47.0,31.0,17.0,13.0,5.0,8.0,2.0,8.0,77.0,41.0,26.0,17.0,13.0,3.0,8.0,43.0,1366.0,31.0,1706.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,288,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,33.1,221012,7.0,,Qinwen Zheng,R,,CHN,21.8,7-5 6-1,3,R16,105.0,4.0,3.0,58.0,34.0,28.0,14.0,10.0,0.0,0.0,6.0,3.0,49.0,25.0,20.0,11.0,9.0,3.0,6.0,28.0,1776.0,7.0,3975.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,289,220367,,,Leylah Fernandez,L,168.0,CAN,21.9,223670,,,Diana Shnaider,L,,RUS,20.3,6-1 6-4,3,R16,82.0,7.0,6.0,56.0,35.0,29.0,8.0,9.0,4.0,5.0,2.0,3.0,64.0,41.0,24.0,8.0,8.0,6.0,10.0,27.0,1854.0,20.0,2295.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,290,202468,6.0,,Jessica Pegula,R,170.0,USA,30.4,203501,,Q,Taylor Townsend,L,170.0,USA,28.3,6-2 6-3,3,R16,63.0,2.0,1.0,49.0,33.0,29.0,8.0,8.0,4.0,4.0,4.0,5.0,52.0,33.0,19.0,7.0,9.0,1.0,5.0,6.0,4615.0,53.0,1137.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,282,214544,3.0,,Aryna Sabalenka,R,182.0,BLR,26.2,220714,,,Elisabetta Cocciaretto,R,,ITA,23.5,6-3 6-4,3,R32,98.0,5.0,3.0,61.0,38.0,34.0,11.0,10.0,3.0,3.0,2.0,5.0,72.0,46.0,31.0,11.0,9.0,8.0,10.0,3.0,7366.0,66.0,947.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,291,214643,10.0,,Liudmila Samsonova,R,180.0,RUS,25.7,220589,,LL,Elina Avanesyan,R,,ARM,21.9,4-6 6-0 6-3,3,R16,119.0,2.0,2.0,89.0,50.0,33.0,22.0,13.0,2.0,4.0,1.0,2.0,71.0,52.0,27.0,11.0,12.0,8.0,13.0,17.0,2450.0,60.0,1002.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,293,259799,,,Mirra Andreeva,R,,RUS,17.2,211148,5.0,,Jasmine Paolini,R,160.0,ITA,28.6,3-6 6-3 6-2,3,R16,120.0,5.0,6.0,82.0,52.0,38.0,14.0,13.0,3.0,6.0,2.0,1.0,92.0,58.0,33.0,16.0,13.0,3.0,8.0,24.0,1968.0,5.0,5298.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,294,216347,1.0,,Iga Swiatek,R,176.0,POL,23.2,216146,15.0,,Marta Kostyuk,R,175.0,UKR,22.1,6-2 6-2,3,R16,70.0,0.0,2.0,44.0,31.0,22.0,8.0,8.0,0.0,1.0,2.0,3.0,50.0,31.0,15.0,7.0,8.0,7.0,12.0,1.0,10655.0,21.0,2260.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,295,211651,,,Paula Badosa,R,180.0,ESP,26.7,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,33.1,6-3 6-2,3,QF,66.0,3.0,6.0,52.0,23.0,19.0,18.0,9.0,1.0,1.0,2.0,4.0,45.0,26.0,13.0,10.0,8.0,0.0,3.0,37.0,1505.0,28.0,1776.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,296,202468,6.0,,Jessica Pegula,R,170.0,USA,30.4,220367,,,Leylah Fernandez,L,168.0,CAN,21.9,7-5 6-7(1) 7-6(3),3,QF,184.0,3.0,7.0,119.0,78.0,49.0,19.0,18.0,9.0,15.0,5.0,6.0,140.0,96.0,57.0,18.0,18.0,8.0,15.0,6.0,4615.0,27.0,1854.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,297,214544,3.0,,Aryna Sabalenka,R,182.0,BLR,26.2,214643,10.0,,Liudmila Samsonova,R,180.0,RUS,25.7,6-3 6-2,3,QF,79.0,5.0,0.0,50.0,34.0,27.0,11.0,9.0,3.0,3.0,3.0,6.0,47.0,21.0,15.0,11.0,8.0,2.0,5.0,3.0,7366.0,17.0,2450.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,298,216347,1.0,,Iga Swiatek,R,176.0,POL,23.2,259799,,,Mirra Andreeva,R,,RUS,17.2,4-6 6-3 7-5,3,QF,150.0,6.0,2.0,91.0,61.0,45.0,19.0,16.0,2.0,3.0,12.0,4.0,109.0,66.0,47.0,22.0,15.0,8.0,10.0,1.0,10655.0,24.0,1968.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,299,202468,6.0,,Jessica Pegula,R,170.0,USA,30.4,211651,,,Paula Badosa,R,180.0,ESP,26.7,6-2 3-6 6-3,3,SF,113.0,5.0,3.0,97.0,60.0,40.0,18.0,13.0,5.0,8.0,9.0,8.0,88.0,49.0,31.0,18.0,13.0,6.0,11.0,6.0,4615.0,37.0,1505.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,300,214544,3.0,,Aryna Sabalenka,R,182.0,BLR,26.2,216347,1.0,,Iga Swiatek,R,176.0,POL,23.2,6-3 6-3,3,SF,107.0,5.0,1.0,63.0,33.0,22.0,16.0,9.0,4.0,6.0,1.0,3.0,70.0,40.0,27.0,6.0,9.0,10.0,15.0,3.0,7366.0,1.0,10655.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,292,214544,3.0,,Aryna Sabalenka,R,182.0,BLR,26.2,202494,,,Elina Svitolina,R,174.0,UKR,29.9,7-5 6-2,3,R16,79.0,5.0,3.0,57.0,35.0,26.0,14.0,10.0,4.0,5.0,5.0,4.0,58.0,36.0,23.0,8.0,10.0,0.0,4.0,3.0,7366.0,30.0,1714.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,281,202494,,,Elina Svitolina,R,174.0,UKR,29.9,222601,,LL,Jessica Bouzas Maneiro,R,,ESP,21.8,6-4 6-1,3,R32,68.0,2.0,1.0,54.0,28.0,18.0,16.0,9.0,1.0,3.0,0.0,6.0,51.0,26.0,15.0,7.0,8.0,6.0,11.0,30.0,1714.0,91.0,781.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,287,211651,,,Paula Badosa,R,180.0,ESP,26.7,201709,,,Yulia Putintseva,R,163.0,KAZ,29.5,6-4 6-4,3,R16,92.0,7.0,5.0,71.0,39.0,26.0,14.0,10.0,6.0,9.0,2.0,1.0,66.0,43.0,23.0,9.0,10.0,7.0,12.0,37.0,1505.0,33.0,1681.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,279,220589,,LL,Elina Avanesyan,R,,ARM,21.9,211533,8.0,,Jelena Ostapenko,R,177.0,LAT,27.1,2-6 6-2 6-2,3,R32,94.0,1.0,3.0,65.0,46.0,21.0,12.0,12.0,1.0,7.0,2.0,7.0,76.0,42.0,21.0,12.0,12.0,5.0,13.0,60.0,1002.0,11.0,3478.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,259,222601,,LL,Jessica Bouzas Maneiro,R,,ESP,21.8,214459,,LL,Lucia Bronzetti,R,,ITA,25.6,6-4 3-6 7-6(1),3,R64,170.0,2.0,14.0,103.0,50.0,29.0,25.0,15.0,10.0,18.0,0.0,5.0,116.0,66.0,38.0,16.0,16.0,12.0,20.0,91.0,781.0,68.0,928.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,260,202494,,,Elina Svitolina,R,174.0,UKR,29.9,206374,,Q,Yafan Wang,R,170.0,CHN,30.2,5-7 6-3 6-2,3,R64,131.0,9.0,5.0,96.0,47.0,34.0,29.0,15.0,6.0,8.0,3.0,3.0,75.0,43.0,33.0,14.0,14.0,1.0,5.0,30.0,1714.0,62.0,997.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,280,214643,10.0,,Liudmila Samsonova,R,180.0,RUS,25.7,202663,,,Magda Linette,R,171.0,POL,32.4,7-6(10) 6-1,3,R32,110.0,9.0,4.0,71.0,32.0,28.0,25.0,10.0,5.0,5.0,3.0,1.0,70.0,43.0,32.0,13.0,9.0,2.0,4.0,17.0,2450.0,43.0,1366.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,264,215713,,,Anastasia Potapova,R,175.0,RUS,23.3,216262,,,Clara Burel,R,176.0,FRA,23.3,6-4 2-6 6-1,3,R64,103.0,3.0,6.0,88.0,46.0,32.0,22.0,13.0,5.0,8.0,3.0,7.0,82.0,36.0,25.0,20.0,12.0,6.0,10.0,44.0,1304.0,57.0,1057.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,265,201662,,,Karolina Pliskova,R,184.0,CZE,32.3,202600,,,Viktoriya Tomova,R,170.0,BUL,29.4,7-6(3) 7-6(3),3,R64,100.0,6.0,8.0,78.0,50.0,32.0,11.0,12.0,5.0,10.0,1.0,8.0,85.0,42.0,26.0,20.0,12.0,1.0,6.0,45.0,1260.0,50.0,1200.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,266,259799,,,Mirra Andreeva,R,,RUS,17.2,215613,11.0,,Emma Navarro,R,,USA,23.2,6-2 6-2,3,R64,65.0,2.0,1.0,45.0,28.0,23.0,11.0,8.0,1.0,1.0,0.0,5.0,52.0,29.0,14.0,12.0,8.0,4.0,8.0,24.0,1968.0,13.0,3038.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,267,216146,15.0,,Marta Kostyuk,R,175.0,UKR,22.1,210722,,,Elise Mertens,R,179.0,BEL,28.7,6-4 2-6 6-4,3,R64,138.0,4.0,12.0,102.0,58.0,37.0,22.0,14.0,7.0,10.0,3.0,9.0,80.0,41.0,31.0,20.0,14.0,6.0,9.0,21.0,2260.0,32.0,1689.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,268,215138,,Q,Lulu Sun,L,,NZL,23.3,222328,,,Linda Noskova,R,,CZE,19.7,6-4 7-6(4),3,R64,88.0,8.0,5.0,78.0,43.0,32.0,18.0,11.0,1.0,2.0,4.0,4.0,68.0,43.0,27.0,15.0,11.0,4.0,6.0,64.0,955.0,29.0,1718.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,269,219875,,Q,Varvara Gracheva,R,,FRA,24.0,201548,,,Ajla Tomljanovic,R,180.0,AUS,31.2,6-3 2-6 7-6(5),3,R64,145.0,3.0,6.0,126.0,73.0,44.0,27.0,15.0,9.0,13.0,6.0,9.0,87.0,53.0,39.0,14.0,14.0,2.0,5.0,69.0,920.0,123.0,596.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,261,220714,,,Elisabetta Cocciaretto,R,,ITA,23.5,221905,,Q,Robin Montgomery,L,,USA,19.9,7-5 4-6 6-3,3,R64,147.0,2.0,6.0,105.0,74.0,49.0,17.0,16.0,6.0,9.0,9.0,12.0,95.0,61.0,46.0,11.0,15.0,10.0,14.0,66.0,947.0,109.0,660.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,272,211651,,,Paula Badosa,R,180.0,ESP,26.7,214939,13.0,,Anna Kalinskaya,R,175.0,RUS,25.6,6-3 6-2,3,R32,64.0,5.0,7.0,59.0,34.0,29.0,10.0,9.0,4.0,5.0,1.0,1.0,44.0,31.0,18.0,6.0,8.0,2.0,6.0,37.0,1505.0,16.0,2660.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,273,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,33.1,201496,,WC,Caroline Wozniacki,R,177.0,DEN,34.0,7-5 6-4,3,R32,96.0,6.0,4.0,66.0,36.0,32.0,14.0,11.0,2.0,3.0,2.0,5.0,66.0,41.0,27.0,13.0,11.0,0.0,3.0,28.0,1776.0,84.0,844.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,274,221012,7.0,,Qinwen Zheng,R,,CHN,21.8,211684,,Q,Magdalena Frech,R,171.0,POL,26.6,6-1 7-5,3,R32,114.0,13.0,5.0,63.0,34.0,29.0,13.0,10.0,2.0,3.0,1.0,2.0,92.0,64.0,34.0,14.0,9.0,10.0,14.0,7.0,3975.0,48.0,1220.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,275,220367,,,Leylah Fernandez,L,168.0,CAN,21.9,214981,4.0,,Elena Rybakina,R,184.0,KAZ,25.1,3-6 7-6(3) 6-4,3,R32,155.0,5.0,13.0,109.0,64.0,44.0,16.0,15.0,1.0,7.0,20.0,17.0,123.0,58.0,42.0,23.0,16.0,11.0,17.0,27.0,1854.0,4.0,6026.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,276,223670,,,Diana Shnaider,L,,RUS,20.3,221909,,Q,Ashlyn Krueger,R,185.0,USA,20.2,7-5 6-0,3,R32,71.0,1.0,2.0,47.0,32.0,23.0,5.0,9.0,2.0,5.0,1.0,3.0,66.0,39.0,18.0,8.0,9.0,4.0,11.0,20.0,2295.0,65.0,952.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,277,203501,,Q,Taylor Townsend,L,170.0,USA,28.3,214082,9.0,,Daria Kasatkina,R,170.0,RUS,27.2,6-1 2-6 6-1,3,R32,114.0,15.0,5.0,97.0,68.0,48.0,9.0,11.0,13.0,15.0,3.0,11.0,82.0,51.0,33.0,8.0,11.0,8.0,13.0,53.0,1137.0,12.0,3158.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,278,202468,6.0,,Jessica Pegula,R,170.0,USA,30.4,214096,,,Karolina Muchova,R,178.0,CZE,27.9,5-7 6-4 6-2,3,R32,137.0,2.0,0.0,83.0,50.0,30.0,22.0,15.0,6.0,10.0,3.0,5.0,98.0,48.0,30.0,23.0,15.0,9.0,15.0,6.0,4615.0,35.0,1646.0,2024
2024-1017,Cincinnati,Hard,64,PM,2024-08-12,271,201709,,,Yulia Putintseva,R,163.0,KAZ,29.5,221103,2.0,,Coco Gauff,R,175.0,USA,20.4,6-4 2-6 6-4,3,R32,114.0,1.0,0.0,78.0,46.0,29.0,17.0,14.0,7.0,12.0,8.0,9.0,90.0,50.0,30.0,19.0,14.0,3.0,8.0,33.0,1681.0,2.0,7633.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,286,215613,2.0,,Emma Navarro,R,,USA,23.2,215785,,,Camila Osorio,R,162.0,COL,22.6,3-6 7-5 7-6(2),3,R16,167.0,1.0,4.0,102.0,70.0,49.0,16.0,16.0,7.0,12.0,1.0,6.0,127.0,81.0,50.0,24.0,17.0,9.0,14.0,13.0,2950.0,88.0,814.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,284,222965,,,Erika Andreeva,R,,RUS,20.1,211843,,,Anhelina Kalinina,R,179.0,UKR,27.5,6-1 6-4,3,R32,90.0,7.0,1.0,69.0,44.0,33.0,13.0,9.0,3.0,3.0,2.0,5.0,56.0,34.0,21.0,8.0,8.0,4.0,7.0,89.0,809.0,54.0,1076.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,283,215138,,,Lulu Sun,L,,NZL,23.3,203564,,,Chloe Paquet,R,179.0,FRA,30.1,7-6(3) 6-3,3,R32,94.0,7.0,5.0,69.0,41.0,32.0,18.0,11.0,2.0,3.0,4.0,3.0,63.0,43.0,31.0,9.0,10.0,2.0,4.0,57.0,1049.0,96.0,746.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,282,214604,,,Maria Lourdes Carle,R,,ARG,24.5,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,27.3,1-6 7-5 6-4,3,R32,173.0,1.0,11.0,99.0,64.0,41.0,11.0,14.0,9.0,15.0,4.0,3.0,109.0,70.0,46.0,14.0,15.0,5.0,11.0,86.0,816.0,44.0,1308.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,280,213887,,,Renata Zarazua,R,,MEX,26.8,211874,,WC,Victoria Rodriguez,U,170.0,MEX,29.3,6-1 6-4,3,R32,82.0,1.0,1.0,51.0,40.0,26.0,7.0,9.0,1.0,3.0,0.0,2.0,52.0,25.0,15.0,10.0,8.0,5.0,10.0,97.0,740.0,300.0,218.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,279,201549,,,Petra Martic,R,181.0,CRO,33.5,203475,,Q,Carol Zhao,R,165.0,CAN,29.1,7-6(2) 3-6 6-2,3,R32,147.0,4.0,8.0,97.0,62.0,41.0,15.0,14.0,3.0,7.0,5.0,12.0,110.0,77.0,50.0,10.0,15.0,4.0,9.0,105.0,691.0,268.0,255.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,276,216016,,,Xiyu Wang,L,,CHN,23.3,213583,,,Tatjana Maria,R,172.0,GER,37.0,6-0 6-3,3,R32,68.0,3.0,3.0,41.0,26.0,20.0,7.0,7.0,3.0,4.0,2.0,1.0,44.0,26.0,11.0,6.0,8.0,3.0,9.0,56.0,1063.0,87.0,815.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,278,206294,7.0,,Yue Yuan,R,184.0,CHN,25.9,202434,,Q,Aleksandra Krunic,R,163.0,SRB,31.4,4-6 6-2 6-3,3,R32,141.0,8.0,0.0,99.0,62.0,46.0,17.0,14.0,8.0,11.0,7.0,3.0,105.0,60.0,36.0,21.0,13.0,6.0,11.0,38.0,1410.0,318.0,197.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,277,222328,6.0,,Linda Noskova,R,,CZE,19.7,206363,,Q,Anna Danilina,R,,KAZ,28.9,6-0 6-1,3,R32,49.0,6.0,7.0,41.0,26.0,23.0,6.0,7.0,0.0,0.0,2.0,5.0,32.0,13.0,7.0,4.0,6.0,1.0,6.0,35.0,1568.0,958.0,19.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,275,220589,,,Elina Avanesyan,R,,ARM,21.9,220714,,WC,Elisabetta Cocciaretto,R,,ITA,23.5,7-6(6) 6-1,3,R32,105.0,1.0,3.0,80.0,66.0,40.0,7.0,9.0,6.0,8.0,0.0,5.0,75.0,50.0,30.0,7.0,10.0,2.0,7.0,51.0,1141.0,64.0,963.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,273,211684,9.0,,Magdalena Frech,R,171.0,POL,26.6,206408,,,Nadia Podoroska,R,170.0,ARG,27.5,6-4 4-6 6-4,3,R32,157.0,4.0,1.0,84.0,55.0,38.0,17.0,15.0,4.0,8.0,2.0,8.0,107.0,72.0,45.0,15.0,15.0,11.0,16.0,45.0,1285.0,67.0,926.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,272,215151,,LL,Lina Glushko,U,,ISR,24.6,201435,,Q,Kateryna Bondarenko,R,175.0,UKR,38.0,6-3 3-6 6-3,3,R32,108.0,15.0,4.0,88.0,51.0,40.0,20.0,14.0,3.0,4.0,1.0,5.0,73.0,44.0,31.0,19.0,13.0,3.0,5.0,277.0,245.0,325.0,194.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,271,215785,,,Camila Osorio,R,162.0,COL,22.6,201548,,,Ajla Tomljanovic,R,180.0,AUS,31.2,6-2 7-6(3),3,R32,88.0,3.0,3.0,67.0,50.0,35.0,8.0,10.0,4.0,6.0,1.0,4.0,62.0,43.0,26.0,9.0,10.0,6.0,10.0,88.0,814.0,119.0,606.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,287,211684,9.0,,Magdalena Frech,R,171.0,POL,26.6,215151,,LL,Lina Glushko,U,,ISR,24.6,6-7(2) 6-3 6-1,3,R16,147.0,0.0,3.0,97.0,69.0,44.0,16.0,14.0,3.0,6.0,10.0,7.0,100.0,54.0,37.0,17.0,14.0,5.0,12.0,45.0,1285.0,277.0,245.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,288,202494,5.0,,Elina Svitolina,R,174.0,UKR,29.9,220589,,,Elina Avanesyan,R,,ARM,21.9,6-4 6-3,3,R16,75.0,2.0,4.0,50.0,28.0,25.0,10.0,10.0,1.0,3.0,0.0,6.0,64.0,49.0,30.0,4.0,9.0,5.0,9.0,28.0,1834.0,51.0,1141.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,298,222328,6.0,,Linda Noskova,R,,CZE,19.7,215613,2.0,,Emma Navarro,R,,USA,23.2,7-6(7) 7-5,3,SF,118.0,5.0,8.0,89.0,45.0,34.0,22.0,12.0,3.0,5.0,3.0,2.0,76.0,56.0,37.0,10.0,12.0,3.0,6.0,35.0,1568.0,13.0,2950.0,2024
2024-1039,Monterrey,Hard,32,P,2024-08-19,290,206294,7.0,,Yue Yuan,R,184.0,CHN,25.9,201549,,,Petra Martic,R,181.0,CRO,33.5,6-4 6-1,3,R16,75.0,1.0,1.0,55.0,37.0,21.0,13.0,9.0,4.0,6.0,5.0,6.0,46.0,23.0,13.0,9.0,8.0,1.0,6.0,38.0,1410.0,105.0,691.0,2024
2024-2040,Cleveland,Hard,32,I,2024-08-19,292,216262,,,Clara Burel,R,176.0,FRA,23.4,213550,8.0,,Sofia Kenin,R,170.0,USA,25.7,6-4 6-3,3,R16,86.0,8.0,10.0,85.0,39.0,28.0,21.0,10.0,8.0,10.0,2.0,5.0,57.0,39.0,25.0,5.0,9.0,4.0,8.0,58.0,1048.0,55.0,1070.0,2024
2024-2040,Cleveland,Hard,32,I,2024-08-19,291,211701,3.0,,Katerina Siniakova,R,174.0,CZE,28.2,222601,,Q,Jessica Bouzas Maneiro,R,,ESP,21.9,2-6 6-4 7-6(2),3,R16,156.0,1.0,13.0,113.0,71.0,38.0,15.0,15.0,5.0,14.0,1.0,8.0,117.0,71.0,45.0,14.0,15.0,11.0,19.0,36.0,1436.0,80.0,861.0,2024
2024-2040,Cleveland,Hard,32,I,2024-08-19,290,220548,6.0,,Peyton Stearns,R,,USA,22.8,204427,,,Sara Sorribes Tormo,R,176.0,ESP,27.8,6-3 6-2,3,R16,85.0,5.0,4.0,59.0,38.0,26.0,12.0,9.0,2.0,3.0,0.0,2.0,51.0,32.0,17.0,7.0,8.0,3.0,7.0,47.0,1259.0,73.0,886.0,2024
